Header,MiscRate,CALL_SP_D12_K108,Annual,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CALL_SP_D12_K112,Annual,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CALL_SP_D12_K116,Annual,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CALL_SP_D12_K124,Annual,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CALL_SP_D12_K140,Annual,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CALL_SP_D72_K90,Annual,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CALL_SP_D72_K100,Annual,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CALL_SP_D72_K110,Annual,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CALL_SP_D72_K125,Annual,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CALL_SP_D72_K150,Annual,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CALL_SP_D72_K175,Annual,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CALL_SP_D72_K200,Annual,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CALL_SP_D72_K225,Annual,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CALL_SP_D72_K250,Annual,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CALL_SP_D72_K300,Annual,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,PUT_SP_D12_K100,Annual,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,PUT_SP_D12_K95,Annual,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,PUT_SP_D12_K90,Annual,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,PUT_SP_D12_K85,Annual,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,PUT_SP_D12_K80,Annual,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,PUT_SP_D72_K100,Annual,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,PUT_SP_D72_K95,Annual,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,PUT_SP_D72_K90,Annual,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,PUT_SP_D72_K85,Annual,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,PUT_SP_D72_K80,Annual,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,BINY_SP_D12_K100,Annual,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,BINY_SP_D12_K90,Annual,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,SP_Vol,Annual,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,Index,US,Income Return-Index Growth,Annual,66,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,Index,ND,Income Return-Index Growth,Annual,68,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,ND_Vol,Annual,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CALL_ND_D12_K100,Annual,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CALL_ND_D12_K101,Annual,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CALL_ND_D12_K102,Annual,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CALL_ND_D12_K104,Annual,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CALL_ND_D12_K108,Annual,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CALL_ND_D12_K112,Annual,76,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CALL_ND_D12_K116,Annual,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CALL_ND_D12_K124,Annual,78,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CALL_ND_D12_K140,Annual,79,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,PUT_ND_D12_K100,Annual,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,PUT_ND_D12_K95,Annual,81,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,PUT_ND_D12_K90,Annual,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,PUT_ND_D12_K85,Annual,83,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,PUT_ND_D12_K80,Annual,84,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CSEC_SP_D72_K100,Annual,85,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CSEC_SP_D72_K101,Annual,86,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CSEC_SP_D72_K102,Annual,87,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CSEC_SP_D72_K104,Annual,88,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CSEC_SP_D72_K108,Annual,89,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CSEC_SP_D72_K112,Annual,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CSEC_SP_D72_K116,Annual,91,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CSEC_SP_D72_K124,Annual,92,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CSEC_SP_D72_K140,Annual,93,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CALLK_SP_D72_K150_K150,Annual,94,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CALLK_SP_D72_K150_K160,Annual,95,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,CALLK_SP_D72_K150_K170,Annual,96,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,PUTK_SP_D72_K150_K95,Annual,97,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,PUTK_SP_D72_K150_K90,Annual,98,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,PUTK_SP_D72_K150_K85,Annual,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,PUTK_SP_D72_K150_K80,Annual,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,PUTK_SP_D72_K150_K75,Annual,101,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,PUTK_SP_D72_K150_K70,Annual,102,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,BINY_SP_D72_K90,Annual,103,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,DIGITAL_SP_D72_K150,Annual,104,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,Lapse_7YT,Annual,105,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,BINY_SP_D72_K80,Annual,106,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,MiscRate,BINY_SP_D72_K120,Annual,107,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Header,End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,Month,SP_Income,SP_Growth,MVA_Income,MVA_Growth,RiskFree,MRMGAYield,Swap_12,Swap_24,Swap_36,Swap_60,Swap_84,Swap_120,Swap_180,Swap_360,Swap_ITM_12,Swap_ITM_24,Swap_ITM_36,Swap_ITM_60,Swap_ITM_84,Swap_ITM_120,Swap_ITM_180,Swap_ITM_360,Govt_24,Govt_36,Govt_60,Govt_84,Govt_120,Govt_180,Govt_240,Govt_360,CALL_SP_D12_K90,CALL_SP_D12_K100,CALL_SP_D12_K101,CALL_SP_D12_K102,CALL_SP_D12_K104,CALL_SP_D12_K108,CALL_SP_D12_K112,CALL_SP_D12_K116,CALL_SP_D12_K124,CALL_SP_D12_K140,CALL_SP_D72_K90,CALL_SP_D72_K100,CALL_SP_D72_K110,CALL_SP_D72_K125,CALL_SP_D72_K150,CALL_SP_D72_K175,CALL_SP_D72_K200,CALL_SP_D72_K225,CALL_SP_D72_K250,CALL_SP_D72_K300,PUT_SP_D12_K100,PUT_SP_D12_K95,PUT_SP_D12_K90,PUT_SP_D12_K85,PUT_SP_D12_K80,PUT_SP_D72_K100,PUT_SP_D72_K95,PUT_SP_D72_K90,PUT_SP_D72_K85,PUT_SP_D72_K80,BINY_SP_D12_K100,BINY_SP_D12_K90,SP_Vol,US_Income,US_Growth,ND_Income,ND_Growth,ND_Vol,CALL_ND_D12_K100,CALL_ND_D12_K101,CALL_ND_D12_K102,CALL_ND_D12_K104,CALL_ND_D12_K108,CALL_ND_D12_K112,CALL_ND_D12_K116,CALL_ND_D12_K124,CALL_ND_D12_K140,PUT_ND_D12_K100,PUT_ND_D12_K95,PUT_ND_D12_K90,PUT_ND_D12_K85,PUT_ND_D12_K80,CSEC_SP_D72_K100,CSEC_SP_D72_K101,CSEC_SP_D72_K102,CSEC_SP_D72_K104,CSEC_SP_D72_K108,CSEC_SP_D72_K112,CSEC_SP_D72_K116,CSEC_SP_D72_K124,CSEC_SP_D72_K140,CALLK_SP_D72_K150_K150,CALLK_SP_D72_K150_K160,CALLK_SP_D72_K150_K170,PUTK_SP_D72_K150_K95,PUTK_SP_D72_K150_K90,PUTK_SP_D72_K150_K85,PUTK_SP_D72_K150_K80,PUTK_SP_D72_K150_K75,PUTK_SP_D72_K150_K70,BINY_SP_D72_K90,DIGITAL_SP_D72_K150,Lapse_7YT,BINY_SP_D72_K80,BINY_SP_D72_K120
2019,7,0,0,0,0.056496397,0.056356288,0.056816626,0.057975874,0.052885689,0.049071401,0.045354286,0.043874843,0.043039305,0.042849312,0.038976669,0.057975991,0.052885707,0.049071377,0.045354306,0.04387484,0.043039316,0.042849316,0.038976666,0.046632782,0.044824927,0.042667956,0.041571841,0.040486176,0.040786779,0.041098487,0.040811272,0.10793328,0.08793328,0.08130478,0.07487666,0.06266918,0.041191682,0.024205707,0.012084155,0.001212632,0.001105858,0.30939616,0.26939616,0.21947677,0.15398787,0.07597437,0.038299117,0.029514408,0,0,0,0.045863878,0.0344743,0.026670791,0.021324126,0.0169697,0.10634623,0.09496042,0.08459391,0.07521124,0.06676139,0.5,0.35,0.13132875,0,0,0,0,0.13132875,0.08793328,0.08130478,0.07487666,0.06266918,0.041191682,0.024205707,0.012084155,0.001212632,0.001105858,0.045863878,0.0344743,0.026670791,0.021324126,0.0169697,0.01,0.025,0.04,0.06,0.09,0.12,0.16,0.2,0.3,0.15,0.2,0.3,0.12,0.1,0.08,0.07,0.06,0.05,0.6,0.93,0.041571841,0.55,0.29
2019,8,0,0,0,0.056496397,0.056356288,0.056816626,0.057975874,0.052885689,0.049071401,0.045354286,0.043874843,0.043039305,0.042849312,0.038976669,0.057975991,0.052885707,0.049071377,0.045354306,0.04387484,0.043039316,0.042849316,0.038976666,0.046632782,0.044824927,0.042667956,0.041571841,0.040486176,0.040786779,0.041098487,0.040811272,0.10793328,0.08793328,0.08130478,0.07487666,0.06266918,0.041191682,0.024205707,0.012084155,0.001212632,0.001105858,0.30939616,0.26939616,0.21947677,0.15398787,0.07597437,0.038299117,0.029514408,0,0,0,0.045863878,0.0344743,0.026670791,0.021324126,0.0169697,0.10634623,0.09496042,0.08459391,0.07521124,0.06676139,0.5,0.35,0.13132875,0,0,0,0,0.13132875,0.08793328,0.08130478,0.07487666,0.06266918,0.041191682,0.024205707,0.012084155,0.001212632,0.001105858,0.045863878,0.0344743,0.026670791,0.021324126,0.0169697,0.01,0.025,0.04,0.06,0.09,0.12,0.16,0.2,0.3,0.15,0.2,0.3,0.12,0.1,0.08,0.07,0.06,0.05,0.6,0.93,0.041571841,0.55,0.29
2019,9,0,0,0,0.056496397,0.056356288,0.056816626,0.057975874,0.052885689,0.049071401,0.045354286,0.043874843,0.043039305,0.042849312,0.038976669,0.057975991,0.052885707,0.049071377,0.045354306,0.04387484,0.043039316,0.042849316,0.038976666,0.046632782,0.044824927,0.042667956,0.041571841,0.040486176,0.040786779,0.041098487,0.040811272,0.10793328,0.08793328,0.08130478,0.07487666,0.06266918,0.041191682,0.024205707,0.012084155,0.001212632,0.001105858,0.30939616,0.26939616,0.21947677,0.15398787,0.07597437,0.038299117,0.029514408,0,0,0,0.045863878,0.0344743,0.026670791,0.021324126,0.0169697,0.10634623,0.09496042,0.08459391,0.07521124,0.06676139,0.5,0.35,0.13132875,0,0,0,0,0.13132875,0.08793328,0.08130478,0.07487666,0.06266918,0.041191682,0.024205707,0.012084155,0.001212632,0.001105858,0.045863878,0.0344743,0.026670791,0.021324126,0.0169697,0.01,0.025,0.04,0.06,0.09,0.12,0.16,0.2,0.3,0.15,0.2,0.3,0.12,0.1,0.08,0.07,0.06,0.05,0.6,0.93,0.041571841,0.55,0.29
